"","Sample","Year","Position","IGG","Group_size","Coverage","Alternative","Longitude","Latitude","Height","Habitat","Habitat_order","Transect_order","dist","color"
"816","2020C160","2020","C160","G30",40,4787,16.2817551963049,35.52680899,32.92247297,321.579132,"Karst",7,7,28.52510166,"#ffd700"
"817","2020C168","2020","C168","G30",40,4867,15.473441108545,35.52687597,32.92225496,315.060242,"Karst",9,9,53.48084622,"#ffd700"
"818","2020C173","2020","C173","G30",40,4785,16.6281755196305,35.52691997,32.92219704,314.85849,"Karst",10,10,60.92309637,"#ffd700"
"819","2020D194","2020","D194","G87",5,4358,24.1724403387221,35.53400896,32.92012302,241.842361,"Valley",4,2,0,"#ff8c00"
"820","2020D196","2020","D196","G45",4,4472,22.3248652809854,35.53407996,32.92017801,242.819763,"Valley",5,3,9.027175953,"#e14c24"
"821","2020D198","2020","D198","G30",40,4372,24.2494226327945,35.53406596,32.920206,242.244476,"Valley",6,4,10.66290653,"#ffd700"
"822","2020D200","2020","D200","G25",69,5131,27.0592763664357,35.534072,32.92028697,243.261902,"Valley",7,5,19.1779513,"#20b2aa"
"823","2020D201","2020","D201","G25",69,4915,30.1963048498845,35.53413603,32.92029301,243.257568,"Valley",8,6,22.34009587,"#20b2aa"
"824","2020D202","2020","D202","G25",69,5129,27.2517321016166,35.53412103,32.92031497,243.230591,"Valley",9,7,23.79604912,"#20b2aa"
"825","2020D203","2020","D203","G20",69,4768,33.4872979214781,35.53412003,32.92031002,243.2246935,"Valley",10,8,23.26066468,"#afafe9"
"826","2020D208","2020","D208","G25",69,4148,40.3964588144727,35.53416101,32.92039996,243.218796,"Valley",12,10,33.94540954,"#20b2aa"
"827","2020D212","2020","D212","G108",3,4889,31.2933025404157,35.534159,32.92046802,243.769745,"Valley",13,11,40.88439535,"#7fffd4"
"828","2020D215","2020","D215","G67",5,4778,33.4872979214781,35.53422103,32.92051496,243.570129,"Valley",14,12,47.9200516,"#00bfff"
"829","2020D216","2020","D216","G19",42,4993,30.6197074672825,35.53427098,32.92058403,241.979675,"Valley",15,13,56.8609169,"#87ceeb"
"830","2020D217","2020","D217","G30",40,4913,14.0685142417244,35.53425799,32.92057296,243.503815,"Valley",16,14,55.22891501,"#ffd700"
"831","2020D219","2020","D219","G20",69,4923,31.0431100846805,35.534245,32.92064999,244.455765,"Valley",17,15,62.67160228,"#afafe9"
"832","2020D220","2020","D220","G101",6,4653,33.9299461123941,35.53424701,32.92067296,244.984161,"Valley",18,16,65.13514676,"#008080"
"833","2020D221","2020","D221","G25",69,4270,39.3187066974596,35.53426897,32.92070498,244.956635,"Valley",19,17,69.1897456,"#20b2aa"
"834","2020D223","2020","D223","G97",11,5136,27.3864511162433,35.53426696,32.92073901,245.493805,"Valley",20,18,72.68634985,"#00ff7f"
"835","2020D224","2020","D224","G97",11,5060,28.387220939184,35.534288,32.92078502,245.486176,"Valley",21,19,78.17048424,"#00ff7f"
"836","2020D225","2020","D225","G89",3,4651,36.7590454195535,35.53429797,32.92079802,245.590042,"Valley",22,20,79.84649602,"#ffc0cb"
"837","2020D227","2020","D227","G117",1,5024,28.7336412625096,35.534303,32.92083398,245.311157,"Valley",24,22,83.77755529,"black"
"838","2020D228","2020","D228","G118",1,5095,28.9068514241724,35.53430401,32.92085602,245.30719,"Valley",25,23,86.12925571,"black"
"839","2020D230","2020","D230","G119",1,4834,32.2363356428022,35.53425296,32.92094797,245.012283,"Valley",26,24,94.62114973,"black"
"840","2020D231","2020","D231","G101",6,5155,26.7705927636644,35.534245,32.92098602,245.365845,"Valley",27,25,98.5682147,"#008080"
"841","2020_Zavitan","2020","Zavitan","G35",13,4884,6.83217859892225,NA,NA,NA,NA,NA,NA,NA,"black"
"842","barley1_Zavitan","barley1","Zavitan","G35",13,5063,3.75288683602771,NA,NA,NA,NA,NA,NA,NA,"black"
"843","plate4_Zavitan","plate4","Zavitan","G35",13,5124,2.21324095458045,NA,NA,NA,NA,NA,NA,NA,"black"
"844","pops_Zavitan","pops","Zavitan","G35",13,4462,14.7998460354119,NA,NA,NA,NA,NA,NA,NA,"black"
"845","xtra_Zavitan","xtra","Zavitan","G35",13,5012,5.02309468822171,NA,NA,NA,NA,NA,NA,NA,"black"
